"First.ID","Loci.typed","Second.ID","Loci.typed.1","Matching.loci","Mismatching.loci","pID","pIDsib","Status","First.digest_id","First.extraction_id","First.sample_id","Second.digest_id","Second.extraction_id","Second.sample_id","mismatch_prop","First.anem_table_id","First.fish_table_id","First.Size","First.dive_table_id","First.ObsTime","First.id","First.date","First.name","Second.anem_table_id","Second.fish_table_id","Second.Size","Second.dive_table_id","Second.ObsTime","Second.id","Second.date","Second.name","First.lat","First.lon","Second.lat","Second.lon","date_eval","distkm","disteval","size_eval"
"L0727",809,"L2612",809,804,5,0,0,"Fuzzy match","D1046","E0833","APCL14_050","D2744","E2386","APCL15_354733",0.00618046971569839,1934,3403,9.5,95,"15:44:00",95,"2014-06-12","Sitio Baybayon",1783,2041,10,176,"12:26:00",176,"2015-06-13","Sitio Baybayon",10.63356972,124.77679443,10.63355732,124.77677155,NA,0.00285438094218417,NA,NA
"L2506",809,"L2587",809,806,3,0,0,"Fuzzy match","D1143","E0834","APCL14_051","D2715","E2357","APCL15_403045",0.00370828182941904,1937,2682,4.2,95,"15:56:00",95,"2014-06-12","Sitio Baybayon",1778,2036,9.7,176,"11:55:00",176,"2015-06-13","Sitio Baybayon",10.63356781,124.77675629,10.63345242,124.77677155,NA,0.0129387442631843,NA,NA
"L0951",809,"L2620",809,798,11,0,0,"Fuzzy match","D1147","E0840","APCL14_057","D2756","E2398","APCL15_354533",0.0135970333745365,1944,2689,6.7,95,"16:41:00",95,"2014-06-12","Sitio Baybayon",1794,2364,10,177,"15:10:00",177,"2015-06-13","Sitio Baybayon",10.63387489,124.77671814,10.63385296,124.77671051,NA,0.002579027058858,NA,NA
"L0953",809,"L2856",809,792,17,0,0,"Fuzzy match","D1149","E0845","APCL14_063","D3221","E2943","APCL15_404670",0.0210135970333745,1951,3413,4.4,95,"17:07:00",95,"2014-06-12","Sitio Baybayon",1807,2064,10,178,"10:00:00",178,"2015-06-14","Sitio Baybayon",10.63393974,124.77657318,10.63400936,124.77655029,NA,0.00813512971031375,NA,NA
"L0895",809,"L2792",809,799,10,0,0,"Fuzzy match","D0992","E0847","APCL14_065","D3059","E2797","APCL15_402230",0.0123609394313968,1960,2702,6.3,96,"09:58:00",96,"2014-06-13","Palanas",1415,1692,10.1,154,"14:19:00",154,"2015-05-30","Palanas",10.87337399,124.71213531,10.87287807,124.71218872,NA,0.0554513979166296,NA,NA
"L0702",809,"L2779",809,801,8,0,0,"Fuzzy match","D0993","E0848","APCL14_066","D3028","E2766","APCL15_404854",0.00988875154511743,1960,3418,3.5,96,"09:58:00",96,"2014-06-13","Palanas",1435,1708,9.2,154,"15:55:00",154,"2015-05-30","Palanas",10.87337399,124.71213531,10.87351036,124.7117691,NA,0.042768009290975,NA,NA
"L0897",809,"L2824",809,805,4,0,0,"Fuzzy match","D0996","E0853","APCL14_071","D3166","E2887","APCL15_406037",0.00494437577255871,1967,3423,4.5,96,"10:22:00",96,"2014-06-13","Palanas",1423,1699,9.6,154,"14:47:00",154,"2015-05-30","Palanas",10.87313747,124.71217346,10.87304401,124.71218109,NA,0.0104256075241083,NA,NA
"L0705",808,"L2919",809,781,27,0,0,"Fuzzy match","D0998","E0856","APCL14_074","D3075","E2813","APCL15_404741",0.0334158415841584,1972,3428,4.1,96,"10:40:00",96,"2014-06-13","Palanas",1419,1696,8.2,154,"14:39:00",154,"2015-05-30","Palanas",10.87303543,124.71217346,10.87295628,124.71218872,NA,0.00895819049598009,NA,NA
"L0898",809,"L2899",809,806,3,0,0,"Fuzzy match","D0999","E0857","APCL14_075","D3005","E2743","APCL15_405523",0.00370828182941904,1974,2715,6.3,96,"10:44:00",96,"2014-06-13","Palanas",1417,1694,10,154,"14:26:00",154,"2015-05-30","Palanas",10.87301064,124.71218872,10.87284946,124.71224976,NA,0.0191220995150315,NA,NA
"L0708",809,"L2828",809,790,19,0,0,"Fuzzy match","D1004","E0866","APCL14_086","D3171","E2892","APCL15_407082",0.0234857849196539,1984,3437,4,96,"11:24:00",96,"2014-06-13","Palanas",1411,1689,9,154,"14:03:00",154,"2015-05-30","Palanas",10.87291241,124.71192169,10.87277222,124.71183777,NA,0.018082620048554,NA,NA
"L0922",807,"L3021",786,741,45,0,0,"Fuzzy match","D1051","E0867","APCL14_088","D3255","E0772","APCL13_654",0.0572519083969466,1985,2726,8.9,96,"11:33:00",96,"2014-06-13","Palanas",3768,5017,3.1,60,"16:27:30",60,"2013-06-04","Magbangon",10.87285805,124.71187592,10.86112881,124.72148132,NA,1.67369385868366,"FAIL",NA
"L0922",807,"L3128",807,792,15,0,0,"Fuzzy match","D1051","E0867","APCL14_088","D3272","E0867","APCL14_088",0.0185873605947955,1985,2726,8.9,96,"11:33:00",96,"2014-06-13","Palanas",1985,2726,8.9,96,"11:33:00",96,"2014-06-13","Palanas",10.87285805,124.71187592,10.87285805,124.71187592,"FAIL",0,NA,NA
"L0751",809,"L3043",806,788,18,0,0,"Fuzzy match","D1153","E0877","APCL14_105","D3029","E2767","APCL15_400461",0.0223325062034739,2002,2743,5.8,98,"15:34:00",98,"2014-06-13","Palanas",1395,1673,9.2,153,"11:12:00",153,"2015-05-30","Palanas",10.8734951,124.7117691,10.87364674,124.71135712,NA,0.0480436393990605,NA,NA
"L0989",809,"L2912",809,806,3,0,0,"Fuzzy match","D1258","E0878","APCL14_107","D3054","E2792","APCL15_403062",0.00370828182941904,2003,2744,5,98,"15:41:00",98,"2014-06-13","Palanas",1394,2153,9.1,153,"11:09:00",153,"2015-05-30","Palanas",10.87355995,124.71167755,10.87364864,124.7114563,NA,0.0260952941580993,NA,NA
"L1321",765,"L1701",809,687,78,0,0,"Fuzzy match","D1013","E0895","APCL14_126","D1013","E0895","APCL14_126",0.101960784313725,2049,2788,8.1,99,"11:54:00",99,"2014-06-16","Haina, Punta",2049,2788,8.1,99,"11:54:00",99,"2014-06-16","Haina, Punta",NA,NA,NA,NA,"FAIL",NA,NA,NA
"L0906",809,"L2687",809,774,35,0,0,"Fuzzy match","D1014","E0898","APCL14_129","D2848","E2490","APCL15_364555",0.0432632880098888,2052,3480,4.9,100,"13:48:00",100,"2014-06-16","Tamakin Dacot",1700,2286,10.7,171,"09:50:00",171,"2015-06-09","Tamakin Dacot",10.65287685,124.7834549,10.65284824,124.78343964,NA,0.00359252026653272,NA,NA
"L0713",809,"L2634",804,761,43,0,0,"Fuzzy match","D1015","E0901","APCL14_132","D2775","E2417","APCL15_371672",0.0534825870646766,2059,2798,5.8,100,"14:23:00",100,"2014-06-16","Tamakin Dacot",1701,1959,10.7,171,"09:57:00",171,"2015-06-09","Tamakin Dacot",10.65287113,124.78383636,10.65289497,124.78353119,NA,0.0334537496191293,NA,NA
"L0752",809,"L2606",809,805,4,0,0,"Fuzzy match","D1154","E0902","APCL14_133","D2738","E2380","APCL15_406841",0.00494437577255871,2065,2803,5.2,101,"15:29:00",101,"2014-06-16","Sitio Baybayon",1778,2348,9.5,176,"11:55:00",176,"2015-06-13","Sitio Baybayon",10.63354874,124.7768631,10.63345242,124.77677155,NA,0.0146563620726552,NA,NA
"L0954",809,"L2597",809,795,14,0,0,"Fuzzy match","D1155","E0903","APCL14_134","D2726","E2368","APCL15_372549",0.0173053152039555,2066,2804,4.5,101,"15:33:00",101,"2014-06-16","Sitio Baybayon",1786,2356,8.3,177,"14:17:00",177,"2015-06-13","Sitio Baybayon",10.63354683,124.7768631,10.63357258,124.7767868,NA,0.00881621335598776,NA,NA
"L0927",808,"L2600",808,799,9,0,0,"Fuzzy match","D1059","E0908","APCL14_141","D2729","E2371","APCL15_368572",0.0111386138613861,2066,3490,6,101,"15:33:00",101,"2014-06-16","Sitio Baybayon",1786,2044,8.8,177,"14:17:00",177,"2015-06-13","Sitio Baybayon",10.63354683,124.7768631,10.63357258,124.7767868,NA,0.00881621335598776,NA,NA
"L0780",809,"L3080",809,791,18,0,0,"Fuzzy match","D1269","E0912","APCL14_145","D2758","E2400","APCL15_401889",0.0222496909765142,2089,2821,4.8,101,"16:27:00",101,"2014-06-16","Sitio Baybayon",1767,2025,8.9,176,"11:02:00",176,"2015-06-13","Sitio Baybayon",10.63334942,124.77701569,10.63312244,124.77707672,NA,0.026105653407753,NA,NA
"L1335",809,"L2608",809,792,17,0,0,"Fuzzy match","D1227","E0913","APCL14_146","D2740","E2382","APCL15_404548",0.0210135970333745,2092,2823,8,101,"16:34:00",101,"2014-06-16","Sitio Baybayon",1771,2029,9.2,176,"11:20:00",176,"2015-06-13","Sitio Baybayon",10.63318062,124.77703857,10.63319778,124.77694702,NA,0.0101851019291316,NA,NA
"L1335",809,"L3160",808,789,19,0,0,"Fuzzy match","D1227","E0913","APCL14_146","D3326","E2990","APCL16_022",0.0235148514851485,2092,2823,8,101,"16:34:00",101,"2014-06-16","Sitio Baybayon",51,767,9.8,213,"14:44:00",213,"2016-05-12","Sitio Baybayon",10.63318062,124.77703857,10.63314342,124.77697754,NA,0.0078481122320264,NA,NA
"L1284",809,"L2576",809,808,1,0,0,"Fuzzy match","D1156","E0915","APCL14_148","D2702","E2352","APCL15_403603",0.00123609394313968,2093,2824,7,101,"16:41:00",101,"2014-06-16","Sitio Baybayon",1766,2492,9.6,176,"10:59:00",176,"2015-06-13","Sitio Baybayon",10.63313866,124.7770462,10.63310909,124.77706146,NA,0.00368784226846,NA,NA
"L0908",809,"L0715",809,741,68,0,0,"Fuzzy match","D1018","E0921","APCL14_154","D1019","E0922","APCL14_155",0.0840543881334982,2120,2845,5.7,102,"09:16:00",102,"2014-06-17","Palanas",2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",10.87369537,124.71126556,10.87371445,124.71115875,"FAIL",0.0118547542995536,NA,NA
"L0908",809,"L0909",809,756,53,0,0,"Fuzzy match","D1018","E0921","APCL14_154","D1020","E0923","APCL14_156",0.065512978986403,2120,2845,5.7,102,"09:16:00",102,"2014-06-17","Palanas",2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",10.87369537,124.71126556,10.87365246,124.71112823,"FAIL",0.0157369395804778,NA,NA
"L0908",809,"L0781",809,730,79,0,0,"Fuzzy match","D1018","E0921","APCL14_154","D1271","E0924","APCL14_157",0.0976514215080346,2120,2845,5.7,102,"09:16:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87369537,124.71126556,10.87358856,124.71102142,"FAIL",0.029185463808195,NA,NA
"L0908",809,"L0910",809,739,70,0,0,"Fuzzy match","D1018","E0921","APCL14_154","D1021","E0925","APCL14_158",0.0865265760197775,2120,2845,5.7,102,"09:16:00",102,"2014-06-17","Palanas",2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",10.87369537,124.71126556,10.87358856,124.71102142,"FAIL",0.029185463808195,NA,NA
"L0908",809,"L1292",809,730,79,0,0,"Fuzzy match","D1018","E0921","APCL14_154","D1272","E0928","APCL14_161",0.0976514215080346,2120,2845,5.7,102,"09:16:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87369537,124.71126556,10.87357521,124.71101379,"FAIL",0.0305676917589469,NA,NA
"L0908",809,"L0912",809,740,69,0,0,"Fuzzy match","D1018","E0921","APCL14_154","D1023","E0933","APCL14_166",0.0852904820766378,2120,2845,5.7,102,"09:16:00",102,"2014-06-17","Palanas",2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",10.87369537,124.71126556,10.87378216,124.71090698,"FAIL",0.0403281748814384,NA,NA
"L0908",809,"L3115",809,734,75,0,0,"Fuzzy match","D1018","E0921","APCL14_154","D3262","E0924","APCL14_157",0.0927070457354759,2120,2845,5.7,102,"09:16:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87369537,124.71126556,10.87358856,124.71102142,"FAIL",0.029185463808195,NA,NA
"L0715",809,"L0909",809,782,27,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1020","E0923","APCL14_156",0.0333745364647713,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87365246,124.71112823,"FAIL",0.00765510585301842,NA,NA
"L0715",809,"L0781",809,760,49,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1271","E0924","APCL14_157",0.0605686032138443,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87358856,124.71102142,"FAIL",0.0205139341099899,NA,NA
"L0715",809,"L0910",809,764,45,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1021","E0925","APCL14_158",0.0556242274412855,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87358856,124.71102142,"FAIL",0.0205139341099899,NA,NA
"L0715",809,"L0911",809,730,79,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1022","E0926","APCL14_159",0.0976514215080346,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2129,3821,4.4,102,"09:40:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87358856,124.71102142,"FAIL",0.0205139341099899,NA,NA
"L0715",809,"L1292",809,756,53,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1272","E0928","APCL14_161",0.065512978986403,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87357521,124.71101379,"FAIL",0.0221421191870408,NA,NA
"L0715",809,"L0912",809,768,41,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1023","E0933","APCL14_166",0.0506798516687268,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87378216,124.71090698,"FAIL",0.028504945701667,NA,NA
"L0715",809,"L0914",809,734,75,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1027","E0950","APCL14_183",0.0927070457354759,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2154,3538,4.7,102,"11:33:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87417698,124.71063995,"FAIL",0.0765153766207592,NA,NA
"L0715",809,"L1276",809,742,67,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1029","E0962","APCL14_195",0.0828182941903585,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2179,2898,5.4,103,"15:01:00",103,"2014-06-17","Palanas",10.87371445,124.71115875,10.87330818,124.71224213,"FAIL",0.126635325220516,NA,NA
"L0715",809,"L0718",809,743,66,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1030","E0963","APCL14_196",0.0815822002472188,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2181,2900,6,103,"15:10:00",103,"2014-06-17","Palanas",10.87371445,124.71115875,10.8732729,124.71231842,"FAIL",0.135819170019473,NA,NA
"L0715",809,"L0994",809,737,72,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1282","E0968","APCL14_202",0.0889987639060569,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2191,2908,9.2,104,"08:57:00",104,"2014-06-18","Magbangon",10.87371445,124.71115875,10.8564291,124.72569275,NA,2.49263958896255,"FAIL",NA
"L0715",809,"L0916",809,729,80,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D1033","E0974","APCL14_208",0.0988875154511743,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2208,2922,5.2,104,"10:06:00",104,"2014-06-18","Magbangon",10.87371445,124.71115875,10.8599844,124.7223053,NA,1.95255203128656,"FAIL",NA
"L0715",809,"L3115",809,753,56,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D3262","E0924","APCL14_157",0.069221260815822,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87358856,124.71102142,"FAIL",0.0205139341099899,NA,NA
"L0715",809,"L3117",809,733,76,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D3280","E0931","APCL14_164",0.0939431396786156,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2133,3823,3.9,102,"10:00:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87373543,124.71092224,"FAIL",0.0259314163280953,NA,NA
"L0715",809,"L3118",809,741,68,0,0,"Fuzzy match","D1019","E0922","APCL14_155","D3283","E0928","APCL14_161",0.0840543881334982,2122,2847,5.2,102,"09:23:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87371445,124.71115875,10.87357521,124.71101379,"FAIL",0.0221421191870408,NA,NA
"L0909",809,"L0781",809,775,34,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1271","E0924","APCL14_157",0.0420271940667491,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87358856,124.71102142,"FAIL",0.0136568311585475,NA,NA
"L0909",809,"L0910",809,785,24,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1021","E0925","APCL14_158",0.0296662546353523,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87358856,124.71102142,"FAIL",0.0136568311585475,NA,NA
"L0909",809,"L0911",809,747,62,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1022","E0926","APCL14_159",0.0766378244746601,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2129,3821,4.4,102,"09:40:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87358856,124.71102142,"FAIL",0.0136568311585475,NA,NA
"L0909",809,"L1292",809,776,33,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1272","E0928","APCL14_161",0.0407911001236094,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87357521,124.71101379,"FAIL",0.0151638151742166,NA,NA
"L0909",809,"L1251",808,731,77,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1274","E0931","APCL14_164",0.0952970297029703,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2133,3823,3.9,102,"10:00:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87373543,124.71092224,"FAIL",0.0243121494810754,NA,NA
"L0909",809,"L0912",809,781,28,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1023","E0933","APCL14_166",0.034610630407911,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87378216,124.71090698,"FAIL",0.0281372272051878,NA,NA
"L0909",809,"L0914",809,752,57,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1027","E0950","APCL14_183",0.0704573547589617,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2154,3538,4.7,102,"11:33:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87417698,124.71063995,"FAIL",0.0790230152044486,NA,NA
"L0909",809,"L1276",809,761,48,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1029","E0962","APCL14_195",0.0593325092707046,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2179,2898,5.4,103,"15:01:00",103,"2014-06-17","Palanas",10.87365246,124.71112823,10.87330818,124.71224213,"FAIL",0.127518249937868,NA,NA
"L0909",809,"L0718",809,761,48,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1030","E0963","APCL14_196",0.0593325092707046,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2181,2900,6,103,"15:10:00",103,"2014-06-17","Palanas",10.87365246,124.71112823,10.8732729,124.71231842,"FAIL",0.136648108210253,NA,NA
"L0909",809,"L0994",809,757,52,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1282","E0968","APCL14_202",0.0642768850432633,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2191,2908,9.2,104,"08:57:00",104,"2014-06-18","Magbangon",10.87365246,124.71112823,10.8564291,124.72569275,NA,2.48945645015629,"FAIL",NA
"L0909",809,"L0916",809,746,63,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D1033","E0974","APCL14_208",0.0778739184177998,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2208,2922,5.2,104,"10:06:00",104,"2014-06-18","Magbangon",10.87365246,124.71112823,10.8599844,124.7223053,NA,1.94925234287099,"FAIL",NA
"L0909",809,"L3065",805,733,72,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D3266","E0923","APCL14_156",0.0894409937888199,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87365246,124.71112823,"FAIL",0,NA,NA
"L0909",809,"L3115",809,772,37,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D3262","E0924","APCL14_157",0.0457354758961681,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87358856,124.71102142,"FAIL",0.0136568311585475,NA,NA
"L0909",809,"L3117",809,754,55,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D3280","E0931","APCL14_164",0.0679851668726823,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2133,3823,3.9,102,"10:00:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87373543,124.71092224,"FAIL",0.0243121494810754,NA,NA
"L0909",809,"L3118",809,760,49,0,0,"Fuzzy match","D1020","E0923","APCL14_156","D3283","E0928","APCL14_161",0.0605686032138443,2125,2850,4.5,102,"09:30:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87365246,124.71112823,10.87357521,124.71101379,"FAIL",0.0151638151742166,NA,NA
"L0781",809,"L0910",809,761,48,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D1021","E0925","APCL14_158",0.0593325092707046,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87358856,124.71102142,"FAIL",0,NA,NA
"L0781",809,"L1292",809,750,59,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D1272","E0928","APCL14_161",0.072929542645241,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87357521,124.71101379,"FAIL",0.00169825423772945,NA,NA
"L0781",809,"L0912",809,757,52,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D1023","E0933","APCL14_166",0.0642768850432633,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87378216,124.71090698,"FAIL",0.0248915209790461,NA,NA
"L0781",809,"L0914",809,731,78,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D1027","E0950","APCL14_183",0.0964153275648949,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2154,3538,4.7,102,"11:33:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87417698,124.71063995,"FAIL",0.0775641719098622,NA,NA
"L0781",809,"L1276",809,737,72,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D1029","E0962","APCL14_195",0.0889987639060569,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2179,2898,5.4,103,"15:01:00",103,"2014-06-17","Palanas",10.87358856,124.71102142,10.87330818,124.71224213,"FAIL",0.13689709468415,NA,NA
"L0781",809,"L0718",809,735,74,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D1030","E0963","APCL14_196",0.0914709517923362,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2181,2900,6,103,"15:10:00",103,"2014-06-17","Palanas",10.87358856,124.71102142,10.8732729,124.71231842,"FAIL",0.145915027959705,NA,NA
"L0781",809,"L0994",809,732,77,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D1282","E0968","APCL14_202",0.0951792336217552,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2191,2908,9.2,104,"08:57:00",104,"2014-06-18","Magbangon",10.87358856,124.71102142,10.8564291,124.72569275,NA,2.49147882854759,"FAIL",NA
"L0781",809,"L3115",809,748,61,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D3262","E0924","APCL14_157",0.0754017305315204,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87358856,124.71102142,"FAIL",0,NA,NA
"L0781",809,"L3118",809,736,73,0,0,"Fuzzy match","D1271","E0924","APCL14_157","D3283","E0928","APCL14_161",0.0902348578491965,2129,2854,8.9,102,"09:40:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87357521,124.71101379,"FAIL",0.00169825423772945,NA,NA
"L0910",809,"L0911",809,743,66,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D1022","E0926","APCL14_159",0.0815822002472188,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2129,3821,4.4,102,"09:40:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87358856,124.71102142,"FAIL",0,NA,NA
"L0910",809,"L1292",809,760,49,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D1272","E0928","APCL14_161",0.0605686032138443,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2130,3521,4.2,102,"09:43:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87357521,124.71101379,"FAIL",0.00169825423772945,NA,NA
"L0910",809,"L0912",809,775,34,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D1023","E0933","APCL14_166",0.0420271940667491,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2136,3525,5.2,102,"10:11:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87378216,124.71090698,"FAIL",0.0248915209790461,NA,NA
"L0910",809,"L0914",809,736,73,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D1027","E0950","APCL14_183",0.0902348578491965,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2154,3538,4.7,102,"11:33:00",102,"2014-06-17","Palanas",10.87358856,124.71102142,10.87417698,124.71063995,"FAIL",0.0775641719098622,NA,NA
"L0910",809,"L1276",809,743,66,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D1029","E0962","APCL14_195",0.0815822002472188,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2179,2898,5.4,103,"15:01:00",103,"2014-06-17","Palanas",10.87358856,124.71102142,10.87330818,124.71224213,"FAIL",0.13689709468415,NA,NA
"L0910",809,"L0718",809,743,66,0,0,"Fuzzy match","D1021","E0925","APCL14_158","D1030","E0963","APCL14_196",0.0815822002472188,2129,3520,7.8,102,"09:40:00",102,"2014-06-17","Palanas",2181,2900,6,103,"15:10:00",103,"2014-06-17","Palanas",10.87358856,124.71102142,10.8732729,124.71231842,"FAIL",0.145915027959705,NA,NA
